id,year,locationName,latitude_eq,longitude_eq,damageAmountOrder,publish,country,regionCode_eq,intensity,deathsAmountOrder,tsunamiEventId,deathsAmountOrderTotal,eqDepth,deaths,housesDestroyedAmountOrder,deathsTotal,damageAmountOrderTotal,housesDestroyedAmountOrderTotal,month,day,volcanoEventId,housesDamagedAmountOrder,injuries,injuriesAmountOrder,injuriesTotal,injuriesAmountOrderTotal,hour,housesDamagedAmountOrderTotal,minute,housesDestroyed,housesDamaged,housesDestroyedTotal,housesDamagedTotal,area,second,damageMillionsDollars,missing,missingAmountOrder,missingTotal,missingAmountOrderTotal,damageMillionsDollarsTotal,magnitude_Mw,MagnitudeSource,earthquakeEventId,oceanicTsunami,maxWaterHeight,regionCode_ts,latitude_ts,longitude_ts,same_region
5262,1990,CHINA:  GANSU PROVINCE:  TIANZHU,37.093,103.781,3.0,True,CHINA,30,4.0,1.0,,1.0,12.0,7.0,4.0,4.0,3.0,4.0,10.0,20.0,,,92.0,2.0,92.0,2.0,8.0,,7.0,87000.0,,87000.0,,,27.5,,,,,,,5.9559999999999995,Ms→Mw,,0,,,,,False
5263,1990,"AFGHANISTAN:  HINDU KUSH:  CHITRAL, MARDAN, MALAKAND",35.121,70.486,1.0,True,AFGHANISTAN,40,4.0,1.0,,1.0,114.0,11.0,,11.0,1.0,,10.0,25.0,,,250.0,3.0,250.0,3.0,4.0,,53.0,,,,,,59.9,,,,,,,6.13,Mb→Mw,,0,,,,,False
5264,1990,"IRAN:  S, DARAB",28.251,55.462,4.0,True,IRAN,140,8.0,1.0,,1.0,11.0,22.0,4.0,22.0,4.0,4.0,11.0,6.0,,,90.0,2.0,90.0,2.0,18.0,,45.0,1445.0,,1445.0,,,52.2,232.3,,,,,232.3,6.5,Mw,,0,,,,,False
5265,1990,"INDONESIA:   N SUMATERA, BLANGKEJEREN, KUTACANE",3.908,97.457,2.0,True,INDONESIA,60,,1.0,,1.0,48.0,1.0,,1.0,2.0,,11.0,15.0,,,32.0,1.0,32.0,1.0,2.0,,34.0,,,,,,32.4,2.1,,,,,2.1,6.6259999999999994,Ms→Mw,,0,,,,,False
5266,1990,BALKANS NW:  BOSNIA-HERZEGOVINA:  TITOGRAD,43.853,16.633,2.0,True,BOSNIA-HERZEGOVINA,130,8.0,,,,24.0,,,,2.0,,11.0,27.0,,,10.0,1.0,10.0,1.0,4.0,,37.0,,,,,,58.5,,,,,,,5.821999999999999,Ms→Mw,,0,,,,,False
5267,1990,KYRGYZSTAN:  UZGEN,40.854,73.553,3.0,True,KYRGYZSTAN,40,6.0,,,,29.0,,,,3.0,,12.0,1.0,,4.0,,,,,18.0,4.0,9.0,,1110.0,,1110.0,,28.8,,,,,,,5.151999999999999,Ms→Mw,,0,,,,,False
5268,1990,ITALY:  SICILY:  CARLENTINI,37.3,15.438,4.0,True,ITALY,130,7.0,1.0,2197.0,1.0,11.0,19.0,,19.0,4.0,,12.0,13.0,,,200.0,3.0,200.0,3.0,0.0,,24.0,,,,,,25.7,500.0,,,,,500.0,5.621,Ms→Mw,5268.0,1,,50.0,37.3,15.438,False
5269,1990,"TAIWAN:  HUALIEN,  TAIPEI",23.916,121.636,1.0,True,TAIWAN,30,4.0,1.0,,1.0,12.0,2.0,,2.0,1.0,,12.0,13.0,,,3.0,1.0,3.0,1.0,3.0,,1.0,,,,,,48.0,,,,,,,6.224,Ms→Mw,,0,,,,,False
5270,1990,"GREECE:  EDHESSA, KILKIS",41.004,22.3,1.0,True,GREECE,130,7.0,1.0,,1.0,13.0,1.0,,1.0,1.0,,12.0,21.0,,2.0,60.0,2.0,60.0,2.0,6.0,2.0,57.0,,,,,,42.9,,,,,,,6.023,Ms→Mw,,0,,,,,False
5271,1990,"COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL",9.869,-84.302,3.0,True,COSTA RICA,100,8.0,1.0,,1.0,17.0,2.0,,2.0,3.0,,12.0,22.0,,,350.0,3.0,350.0,3.0,17.0,,27.0,,,,,,54.8,19.5,,,,,19.5,5.889,Ms→Mw,,0,,,,,False
5272,1991,"MYANMAR (BURMA):  THABEIKKYIN, MANDALAY",23.613,95.901,1.0,True,MYANMAR (BURMA),60,,,,,20.0,,,,1.0,,1.0,5.0,,1.0,,,,,14.0,1.0,57.0,,32.0,,32.0,,11.5,,,,,,,7.0,Mw,,0,,,,,False
5274,1991,"AFGHANISTAN:  BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR",35.993,70.423,4.0,True,AFGHANISTAN,40,7.0,3.0,,3.0,142.0,848.0,3.0,848.0,4.0,3.0,1.0,31.0,,4.0,200.0,3.0,200.0,3.0,23.0,4.0,3.0,,2000.0,,2000.0,,33.6,36.0,,,,,36.0,6.470000000000001,Mb→Mw,,0,,,,,False
5275,1991,FRANCE,44.885,6.76,1.0,True,FRANCE,120,,1.0,,1.0,5.0,9.0,,9.0,1.0,,2.0,13.0,,,,,,,15.0,,49.0,,,,,,38.9,,,,,,,4.26,ML,,0,,,,,False
5276,1991,CHINA:  S XINJIANG:  KALPIN,40.386,78.959,2.0,True,CHINA,40,,,,,21.0,,4.0,,2.0,4.0,2.0,25.0,,,3.0,1.0,3.0,1.0,14.0,,30.0,8561.0,,8561.0,,,27.6,,,,,,,6.157,Ms→Mw,,0,,,,,False
5277,1991,"CHINA:  NE, DATONG",39.887,113.923,2.0,True,CHINA,30,,,,,10.0,,4.0,,2.0,4.0,3.0,25.0,,,131.0,3.0,131.0,3.0,18.0,,2.0,1328.0,,1328.0,,,41.5,,,,,,,5.755,Ms→Mw,,0,,,,,False
5278,1991,"PERU:  RIOJA, NEUVA CAJAMARCA",-6.038,-77.13,1.0,True,PERU,160,5.0,,,,21.0,,,,1.0,,4.0,4.0,,1.0,10.0,1.0,10.0,1.0,15.0,1.0,23.0,,15.0,,15.0,,20.7,,,,,,,6.3580000000000005,Ms→Mw,,0,,,,,False
5279,1991,"PERU:  RIOJA, MOYOBAMBA, NUEVA CAJAMARCA",-5.982,-77.094,3.0,True,PERU,160,7.0,2.0,,2.0,20.0,53.0,,53.0,3.0,,4.0,5.0,,4.0,252.0,3.0,252.0,3.0,4.0,4.0,19.0,,8063.0,,8063.0,,49.5,,,,,,,6.559000000000001,Ms→Mw,,0,,,,,False
5280,1991,AFGHANISTAN:  BADAKHSTAN PROVINCE,37.457,68.273,3.0,True,AFGHANISTAN,40,7.0,2.0,,2.0,33.0,,,,3.0,,4.0,18.0,,3.0,,3.0,,3.0,9.0,3.0,18.0,,1000.0,,1000.0,,30.4,,,,,,,5.487,Ms→Mw,,0,,,,,False
5281,1991,"AFGHANISTAN:  HINDU KUSH:  BADAKHSTAN, KABUL",36.416,70.912,1.0,True,AFGHANISTAN,40,,,,,33.0,,,,1.0,,4.0,20.0,,2.0,,,,,17.0,2.0,8.0,,100.0,,100.0,,20.2,,,,,,,4.515,Mb→Mw,,0,,,,,False
5282,1991,"COSTA RICA:  LIMON, PANDORA;  PANAMA",9.685,-83.073,4.0,True,COSTA RICA,90,10.0,2.0,2202.0,2.0,10.0,87.0,3.0,90.0,4.0,3.0,4.0,22.0,,,895.0,3.0,895.0,3.0,21.0,,56.0,,,,,,51.8,510.0,,,,,510.0,7.6,Mw,5282.0,1,3.0,74.0,9.685,-83.073,False
5285,1991,TURKEY:  ERZURUM PROVINCE,39.597,41.118,1.0,True,TURKEY,140,,1.0,,1.0,33.0,1.0,,1.0,1.0,,4.0,24.0,,2.0,3.0,1.0,3.0,1.0,10.0,2.0,54.0,,,,,,35.7,,,,,,,4.8549999999999995,Mb→Mw,,0,,,,,False
5286,1991,"GEORGIA:  DZHAVA, CHIATURA, AMBROLAURI",42.453,43.673,4.0,True,GEORGIA,40,9.0,3.0,,3.0,17.0,270.0,4.0,270.0,4.0,4.0,4.0,29.0,,,,,,,9.0,,12.0,,,,,,48.1,1700.0,,,,,1700.0,6.76,Ms→Mw,,0,,,,,False
5288,1991,"PANAMA:  CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO",9.542,-82.418,2.0,True,PANAMA,100,,,,,10.0,,,,2.0,,5.0,4.0,,,36.0,1.0,36.0,1.0,3.0,,42.0,,,,,,54.5,,,,,,,6.224,Ms→Mw,,0,,,,,False
5289,1991,GEORGIA:  KHEKHETI,42.565,43.349,1.0,True,GEORGIA,40,5.0,1.0,,1.0,14.0,,1.0,,1.0,1.0,5.0,15.0,,,,,,,14.0,,28.0,45.0,,45.0,,,50.1,,,,,,,5.195,Mb→Mw,,0,,,,,False
5290,1991,MALAYSIA:  KALIMANTAN:  RANAU,5.865,116.746,1.0,True,MALAYSIA,170,,1.0,,1.0,33.0,1.0,,1.0,1.0,,5.0,26.0,,,,,,,10.0,,59.0,,,,,,48.9,,,,,,,5.085,Ms→Mw,,0,,,,,False
5291,1991,"GEORGIA:  DZHAVA, TSKHINVALI, OSSETIA",42.461,44.009,3.0,True,GEORGIA,40,8.0,1.0,,1.0,9.0,8.0,,8.0,,,6.0,15.0,,,200.0,3.0,200.0,3.0,0.0,,59.0,,,,,,20.3,,,,,,,6.157,Ms→Mw,,0,,,,,False
5292,1991,"PHILIPPINES:  LUZON:  MANILA, PINATUBO ERUPTION",15.119,120.355,,True,PHILIPPINES,170,,,,3.0,10.0,,,800.0,3.0,,6.0,15.0,4428.0,,,,4.0,1.0,11.0,,15.0,,,,,,28.0,,,,,,,5.755,Ms→Mw,,0,,,,,False
5293,1991,TURKEY:  KAGIZMAN,39.984,42.875,2.0,True,TURKEY,140,,,,,26.0,,,,,,6.0,16.0,,,,,,,11.0,,7.0,,,,,,10.6,,,,,,,5.085,Ms→Mw,,0,,,,,False
5294,1991,"INDONESIA:  MINAHASSA:  GORONTALO, MAMADO",1.196,122.787,3.0,True,INDONESIA,170,6.0,,,,31.0,,,,3.0,,6.0,20.0,,4.0,,,,,5.0,4.0,18.0,,1500.0,,1500.0,,52.5,,,,,,,7.5,Mw,,0,,,,,False
5295,1991,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",34.262,-118.002,4.0,True,USA,150,7.0,1.0,,1.0,11.0,2.0,,2.0,4.0,,6.0,28.0,,,104.0,3.0,104.0,3.0,14.0,,43.0,,,,,CA,54.5,33.5,,,,,33.5,5.487,Ms→Mw,,0,,,,,False
5296,1991,"INDONESIA:  TIMOR:  KALABAHI, DILI",-8.099,124.681,3.0,True,INDONESIA,60,,1.0,,1.0,29.0,28.0,4.0,28.0,3.0,4.0,7.0,4.0,,,181.0,3.0,181.0,3.0,11.0,,43.0,1150.0,,1150.0,,,10.4,7.7,,,,,7.7,6.425000000000001,Ms→Mw,,0,,,,,False
5298,1991,"ROMANIA:  BANLOC, DETA, TIMISOARA",45.364,21.057,1.0,True,ROMANIA,110,8.0,1.0,,1.0,11.0,2.0,,2.0,1.0,,7.0,12.0,,2.0,30.0,2.0,30.0,1.0,10.0,2.0,42.0,,,,,,21.2,,,,,,,5.6,Mw,,0,,,,,False
5299,1991,ROMANIA:  ORSAVA,44.888,22.407,2.0,True,ROMANIA,110,8.0,,,,12.0,,,,2.0,,7.0,18.0,,3.0,,,,,11.0,3.0,56.0,,615.0,,615.0,,30.6,,,,,,,5.6,Mw,,0,,,,,False
5300,1991,"PERU:  MACA, CHIVAY, YANQUE",-15.679,-71.574,2.0,True,PERU,160,5.0,2.0,,2.0,5.0,92.0,3.0,92.0,2.0,3.0,7.0,23.0,,,30.0,1.0,30.0,1.0,19.0,,44.0,,,,,,50.2,,,,,,,5.219,Ms→Mw,,0,,,,,False
5301,1991,"IRAQ:  ARBIL,  DIBS",36.52,44.066,2.0,True,IRAQ,140,8.0,1.0,,1.0,26.0,20.0,2.0,20.0,2.0,2.0,7.0,24.0,,2.0,,3.0,,3.0,9.0,,45.0,100.0,100.0,100.0,,,41.8,,,,,,,5.487,Ms→Mw,,0,,,,,False
5302,1991,COSTA RICA:  CARTAGO,9.737,-84.054,1.0,True,COSTA RICA,100,,,,,5.0,,,,1.0,,8.0,9.0,,1.0,,,,,9.0,1.0,33.0,,30.0,,30.0,,49.6,,,,,,,5.219,Ms→Mw,,0,,,,,False
5303,1991,VENEZUELA:  BARQUISIMETO,10.045,-69.948,2.0,True,VENEZUELA,160,5.0,,,,10.0,,,,2.0,,8.0,17.0,,2.0,,,,,6.0,2.0,18.0,,100.0,,100.0,,34.0,,,,,,,5.554,Ms→Mw,,0,,,,,False
5304,1991,"CALIFORNIA:  HONEYDEW, WHITETHORN, PETROLIA",40.235,-124.348,2.0,True,USA,150,7.0,,,,12.0,,,,2.0,,8.0,17.0,,,,,,,19.0,,29.0,,,,,CA,40.0,,,,,,,6.224,Ms→Mw,,0,,,,,False
5305,1991,"NEW ZEALAND:  WELLINGTON, WANGANUI",-40.25,175.053,2.0,True,NEW ZEALAND,170,,,,,88.0,,,,2.0,,9.0,8.0,,3.0,,,,,13.0,3.0,50.0,,,,,,30.8,,,,,,,5.79,Mb→Mw,,0,,,,,False
5306,1991,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",14.646,-90.986,3.0,True,GUATEMALA,100,6.0,1.0,,1.0,5.0,25.0,,25.0,3.0,,9.0,18.0,,,200.0,3.0,200.0,3.0,9.0,,48.0,,,,,,13.1,,,,,,,6.224,Ms→Mw,,0,,,,,False
5307,1991,"INDIA:  CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH",30.78,78.774,4.0,True,INDIA,60,8.0,4.0,,4.0,10.0,2000.0,4.0,2000.0,4.0,4.0,10.0,19.0,,4.0,1800.0,4.0,1800.0,4.0,21.0,,23.0,7500.0,7500.0,7500.0,,,14.3,60.0,,,,,60.0,6.76,Ms→Mw,,0,,,,,False
5309,1991,IRAN:  BEHBAHAN,30.666,50.218,2.0,True,IRAN,140,,,,,39.0,,3.0,,2.0,3.0,11.0,4.0,,,51.0,2.0,51.0,2.0,1.0,,50.0,290.0,,290.0,,,31.6,,,,,,,5.688000000000001,Ms→Mw,,0,,,,,False
5310,1991,"INDIA:  JODHPUR, JAISALMER",26.323,70.607,1.0,True,INDIA,60,,,,,22.0,,,,1.0,,11.0,8.0,,,,,,,15.0,,13.0,,,,,,44.1,,,,,,,5.42,Ms→Mw,,0,,,,,False
5311,1991,"COLOMBIA:  CHACO, BUENAVENTURA, CALI",4.554,-77.442,1.0,True,COLOMBIA,160,6.0,1.0,,1.0,21.0,2.0,,2.0,2.0,,11.0,19.0,,1.0,,,,,22.0,1.0,28.0,,28.0,,28.0,,51.0,,,,,,,6.3580000000000005,Ms→Mw,,0,,,,,False
5312,1991,YEMEN:  WESTERN  ARABIAN PENINSULA,13.887,44.068,2.0,True,YEMEN,60,,1.0,,1.0,10.0,11.0,1.0,11.0,2.0,1.0,11.0,22.0,,2.0,40.0,1.0,40.0,1.0,0.0,2.0,40.0,17.0,87.0,17.0,87.0,,23.9,,,,,,,5.025,Mb→Mw,,0,,,,,False
5313,1991,"IRAN:  RUDBAR, RASHT",36.924,49.603,2.0,True,IRAN,140,,1.0,,1.0,16.0,1.0,,1.0,2.0,,11.0,28.0,,,70.0,2.0,70.0,2.0,17.0,,19.0,,,,,,55.5,,,,,,,5.42,Ms→Mw,,0,,,,,False
5314,1991,"ROMANIA:  VOITEG, DETA, BANLOC",45.498,21.115,2.0,True,ROMANIA,110,8.0,,,,9.0,,,,2.0,,12.0,2.0,,2.0,,2.0,,2.0,8.0,4.0,49.0,,5000.0,,5000.0,,40.2,,,,,,,5.5,Mw,,0,,,,,False
5315,1992,"INDONESIA:  JAWA, BREBES",-7.138,109.067,3.0,True,INDONESIA,60,,,,,58.0,,3.0,,3.0,3.0,2.0,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,58.0,800.0,700.0,800.0,700.0,,39.7,,,,,,,5.018000000000001,Ms→Mw,,0,,,,,False
5316,1992,IRAN:  LORDEGAN ARDAL AREA,31.726,50.778,2.0,True,IRAN,140,,1.0,,1.0,18.0,6.0,3.0,6.0,2.0,3.0,3.0,4.0,,,50.0,1.0,50.0,1.0,11.0,,57.0,300.0,,300.0,,,53.0,,,,,,,5.151999999999999,Ms→Mw,,0,,,,,False
5317,1992,TURKEY:  ERZINCAN,39.71,39.605,4.0,True,TURKEY,140,8.0,3.0,,3.0,27.0,653.0,,653.0,4.0,,3.0,13.0,,4.0,2000.0,4.0,2000.0,4.0,17.0,4.0,18.0,,8057.0,,8057.0,,39.9,750.0,,,,,750.0,6.693,Ms→Mw,,0,,,,,False
5319,1992,"THE NETHERLANDS: ROERMOND; GERMANY: BONN, HEINSBERG",51.153,5.798,4.0,True,NETHERLANDS,120,8.0,1.0,,1.0,21.0,1.0,,1.0,4.0,,4.0,13.0,,,45.0,1.0,45.0,1.0,1.0,,20.0,,,,,,0.8,100.0,,,,,100.0,5.554,Ms→Mw,,0,,,,,False
5320,1992,"CALIFORNIA:  JOSHUA TREE, ANGELUS OAKS",33.961,-116.318,2.0,True,USA,150,7.0,,,,12.0,,,,2.0,,4.0,23.0,,,32.0,1.0,32.0,1.0,4.0,,50.0,,,,,CA,23.2,,,,,,,6.291,Ms→Mw,,0,,,,,False
5321,1992,"CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA",40.368,-124.316,4.0,True,USA,150,8.0,,2208.0,,15.0,,,,4.0,,4.0,25.0,,,98.0,2.0,98.0,2.0,18.0,,6.0,,,,,CA,4.2,75.0,,,,,75.0,6.827,Ms→Mw,5321.0,1,1.8,88.0,40.368,-124.316,False
5323,1992,KYRGYZSTAN:  OSH; UZBEKISTAN:  ANDIZHAN,41.019,72.429,4.0,True,KYRGYZSTAN,40,7.0,1.0,,1.0,50.0,4.0,4.0,4.0,4.0,4.0,5.0,15.0,,4.0,,,,,8.0,4.0,8.0,5500.0,4000.0,5500.0,4000.0,,2.9,31.0,,,,,31.0,6.224,Ms→Mw,,0,,,,,False
5324,1992,"PHILIPPINES:  MINDANAO, TANDAG, BISLIG",7.191,126.762,1.0,True,PHILIPPINES,170,,,2209.0,,33.0,,,,1.0,1.0,5.0,17.0,,,,,,,10.0,,15.0,,,12.0,,,31.3,,,,,,,7.095000000000001,Ms→Mw,5324.0,1,6.0,84.0,7.191,126.762,False
5325,1992,"PAKISTAN:  PESHAWAR, KOHAT, SHAKKAR KHEL",33.377,71.317,2.0,True,PAKISTAN,60,,1.0,,1.0,16.0,36.0,3.0,6.0,2.0,3.0,5.0,20.0,,,100.0,2.0,100.0,2.0,12.0,,20.0,400.0,,400.0,,,32.8,,,,,,,6.09,Ms→Mw,,0,,,,,False
5327,1992,"CUBA:  PILON, MANZANILLO",19.613,-77.872,2.0,True,CUBA,90,,,,,23.0,,,,2.0,,5.0,25.0,,3.0,40.0,1.0,40.0,1.0,16.0,3.0,55.0,,820.0,,820.0,,4.1,,,,,,,6.76,Ms→Mw,,0,,,,,False
5328,1992,"CALIFORNIA: LANDERS, YUCCA  VALLEY",34.201,-116.436,4.0,True,USA,150,9.0,1.0,,1.0,1.0,3.0,,3.0,4.0,,6.0,28.0,,,400.0,3.0,400.0,3.0,11.0,,57.0,,,,,CA,34.1,92.0,,,,,92.0,7.161999999999999,Ms→Mw,,0,,,,,False
5330,1992,"CALIFORNIA: BIG BEAR LAKE, BIG BEAR CITY",34.203,-116.827,2.0,True,USA,150,8.0,,,,5.0,,,,2.0,,6.0,28.0,,,,2.0,,2.0,15.0,,5.0,,,,,CA,30.7,,,,,,,6.559000000000001,Ms→Mw,,0,,,,,False
5331,1992,NEVADA-CALIFORNIA BORDER:  NEVADA TEST SITE,36.705,-116.293,2.0,True,USA,150,,,,,9.0,,,,2.0,,6.0,29.0,,,,,,,10.0,,14.0,,,,,NV,22.2,,,,,,,5.688000000000001,Ms→Mw,,0,,,,,False
5332,1992,KYRGYZSTAN:  TOLUK,42.142,73.575,4.0,True,KYRGYZSTAN,40,9.0,2.0,,2.0,27.0,75.0,4.0,75.0,4.0,4.0,8.0,19.0,,,,,,,2.0,,4.0,8200.0,,8200.0,,,37.4,130.0,,,,,130.0,7.095000000000001,Ms→Mw,,0,,,,,False
5334,1992,PAKISTAN:  KALAT,29.087,66.74,2.0,True,PAKISTAN,60,,1.0,,1.0,9.0,4.0,3.0,4.0,2.0,3.0,8.0,28.0,,,200.0,3.0,200.0,3.0,0.0,,50.0,,,,,,50.4,,,,,,,5.755,Ms→Mw,,0,,,,,False
5335,1992,NICARAGUA:  MASACHAPA; COSTA RICA,11.5,-87.609,,True,NICARAGUA,100,,1.0,2213.0,3.0,30.0,,,170.0,4.0,4.0,9.0,2.0,,,,,489.0,3.0,0.0,,16.0,,,1500.0,,,3.3,,,,,,30.0,7.6,Mw,5335.0,1,9.9,88.0,11.5,-87.609,False
5337,1992,IRAN:  FIRUZABAD,29.134,52.187,2.0,True,IRAN,140,,1.0,,1.0,18.0,1.0,3.0,1.0,2.0,3.0,9.0,8.0,,,11.0,1.0,11.0,1.0,0.0,,38.0,200.0,,200.0,,,15.4,,,,,,,5.219,Ms→Mw,,0,,,,,False
5338,1992,CONGO:  KABALO,-6.087,26.651,1.0,True,CONGO,10,,1.0,,1.0,11.0,8.0,2.0,8.0,1.0,2.0,9.0,11.0,,,37.0,1.0,37.0,1.0,3.0,,57.0,,,,,,26.5,,,,,,,6.76,Ms→Mw,,0,,,,,False
5339,1992,EGYPT:  CAIRO,29.778,31.144,4.0,True,EGYPT,15,,3.0,,3.0,22.0,545.0,4.0,545.0,4.0,4.0,10.0,12.0,,4.0,6512.0,4.0,6512.0,4.0,13.0,,9.0,9350.0,9350.0,9350.0,,,55.5,1200.0,,,,,1200.0,5.621,Ms→Mw,,0,,,,,False
5341,1992,"COLOMBIA:  MURINDO, CALI",6.845,-76.806,2.0,True,COLOMBIA,160,,,,,14.0,,3.0,,2.0,3.0,10.0,17.0,,,20.0,1.0,20.0,1.0,8.0,,32.0,,,,,,40.5,,,,,,,6.76,Ms→Mw,,0,,,,,False
5342,1992,"COLOMBIA:  MURINDO, APARTADO, MEDELLIN",7.075,-76.862,2.0,True,COLOMBIA,160,,1.0,,1.0,10.0,11.0,2.0,11.0,2.0,,10.0,18.0,,,115.0,2.0,115.0,2.0,15.0,,11.0,,,,,,59.1,,,,,,,7.0280000000000005,Ms→Mw,,0,,,,,False
5343,1992,"INDONESIA:  FLORES REGION, MAUMERE, BABI",-8.48,121.896,4.0,True,INDONESIA,60,11.0,4.0,2214.0,4.0,28.0,1000.0,4.0,2500.0,4.0,4.0,12.0,12.0,,,500.0,3.0,2103.0,4.0,5.0,,29.0,31785.0,,31785.0,,,26.3,100.0,,,,,100.0,7.8,Mw,5343.0,1,26.2,60.0,-8.48,121.896,True
5344,1993,"JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU",43.3,143.691,4.0,True,JAPAN,30,6.0,1.0,,1.0,102.0,2.0,,2.0,4.0,,1.0,15.0,,,,,,,11.0,,6.0,,,,,,5.9,358.0,,,,,358.0,7.6,Mw,,0,,,,,False
5346,1993,CHINA:  YUNNAN PROVINCE,23.027,101.062,3.0,True,CHINA,30,,,,,33.0,,4.0,,3.0,4.0,1.0,26.0,,4.0,66.0,2.0,66.0,2.0,20.0,,32.0,28417.0,28417.0,28417.0,,,6.9,,,,,,,5.6,Mw,,0,,,,,False
5347,1993,IRAN:  NEHBANDAN,32.104,60.088,1.0,True,IRAN,140,,,,,33.0,,,,,,1.0,27.0,,,,,,,10.0,,27.0,,,,,,5.6,,,,,,,5.365,Mb→Mw,,0,,,,,False
5348,1993,"JAPAN:  HONSHU:  ISHIKAWA, TOYAMA, NIIGATA",37.634,137.245,1.0,True,JAPAN,30,,,2215.0,,11.0,,,,,,2.0,7.0,,,,,,,13.0,,27.0,,,,,,42.0,,,,,,,6.3,Mw,5348.0,1,0.5,85.0,37.634,137.245,False
5349,1993,FUTUNA ISLAND,-14.385,-178.252,1.0,True,WALLIS AND FUTUNA (FRENCH TERRITORY),170,,1.0,5602.0,1.0,10.0,5.0,,5.0,1.0,2.0,3.0,12.0,,,201.0,,20.0,1.0,14.0,2.0,1.0,,,,,,35.4,,,,,,,6.4,Mw,5349.0,1,,81.0,-14.385,-178.252,False
5350,1993,CHINA:  TIBET (XIZANG PROVINCE): NGAMRING,29.084,87.333,1.0,True,CHINA,40,,1.0,,1.0,12.0,2.0,,2.0,1.0,,3.0,20.0,,,3.0,1.0,3.0,1.0,14.0,,51.0,,,,,,59.7,,,,,,,6.2,Mw,,0,,,,,False
5351,1993,WASHINGTON-OREGON BORDER,45.035,-122.607,4.0,True,USA,150,7.0,,,,21.0,,,,4.0,,3.0,25.0,,,,,,,13.0,,34.0,,,,,WA,35.4,28.4,,,,,28.4,5.6,Mw,,0,,,,,False
5352,1993,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.692,50.886,2.0,True,IRAN,140,,,,,30.0,,,,,,3.0,26.0,,,,,,,22.0,,52.0,,,,,,46.9,,,,,,,5.1,Mw,,0,,,,,False
5353,1993,PERU:  LIMA,-11.652,-76.53,1.0,True,PERU,160,,1.0,,1.0,106.0,6.0,1.0,6.0,1.0,1.0,4.0,18.0,,,,,,,9.0,,16.0,30.0,,30.0,,,23.2,,,,,,,6.3,Mw,,0,,,,,False
5354,1993,RUSSIA:  KAMCHATKA,51.218,157.829,1.0,True,RUSSIA,50,,,2218.0,,71.0,,,,,,6.0,8.0,,,,,,,13.0,,3.0,,,,,,36.4,,,,,,,7.5,Mw,5354.0,1,0.1,86.0,51.218,157.829,False
5355,1993,IRAN:  BOVIR AHMADI VA KOHKILUYEH,30.149,50.814,,True,IRAN,140,,1.0,,1.0,33.0,24.0,,24.0,,,6.0,22.0,,,49.0,1.0,49.0,1.0,16.0,,32.0,,,,,,43.7,,,,,,,5.4,Mw,,0,,,,,False
5356,1993,"COSTA RICA:  TURRIALBA, CARTAGO",9.821,-83.622,1.0,True,COSTA RICA,100,,1.0,,1.0,20.0,2.0,,2.0,1.0,,7.0,10.0,,,9.0,1.0,9.0,1.0,20.0,,40.0,,,,,,58.9,,,,,,,5.8,Mw,,0,,,,,False
5357,1993,JAPAN:  HOKKAIDO; RUSSIA:  SOUTHEAST; SOUTH KOREA,42.851,139.197,4.0,True,JAPAN,30,8.0,3.0,2219.0,3.0,17.0,23.0,3.0,231.0,4.0,4.0,7.0,12.0,,,233.0,3.0,233.0,3.0,13.0,,17.0,,,2374.0,,,11.9,1207.0,,,,,1207.0,7.7,Mw,5357.0,1,32.0,85.0,42.851,139.197,False
5358,1993,GREECE:  PATRAS,38.224,21.756,1.0,True,GREECE,130,,,,,23.0,,,,,,7.0,14.0,,,,,,,12.0,,31.0,,,,,,49.4,,,,,,,5.6,Mw,,0,,,,,False
5359,1993,SUDAN:  KHARTOUM,15.385,31.69,1.0,True,SUDAN,15,,1.0,,1.0,13.0,2.0,,2.0,1.0,,8.0,1.0,,,9.0,1.0,9.0,1.0,0.0,,20.0,,,,,,40.5,,,,,,,5.5,Mw,,0,,,,,False
5360,1993,"GUAM:  TUMAN BAY, APRA HARBOR",12.982,144.801,4.0,True,USA TERRITORY,170,9.0,,2221.0,,59.0,,,,4.0,,8.0,8.0,,,48.0,1.0,48.0,1.0,8.0,,34.0,,,,,GU,24.9,250.0,,,,,250.0,7.8,Mw,5360.0,1,2.4,81.0,12.982,144.801,False
5362,1993,GUATEMALA:  SOUTHWEST; MEXICO:  CHIAPAS,14.717,-92.645,2.0,True,GUATEMALA,100,7.0,1.0,,1.0,34.0,1.0,,1.0,2.0,,9.0,10.0,,,3.0,1.0,3.0,1.0,19.0,,12.0,,,,,,54.6,,,,,,,7.2,Mw,,0,,,,,False
